  4.50000000D-03  4.20676749D-04  4.99996963D+00  2.84490413D+03 -1.31309866D-01  1.09369410D+02  2.95414223D+03
  4.60000000D-03  4.30025121D-04  4.99996826D+00  2.84489970D+03 -1.37210386D-01  1.09369359D+02  2.95413185D+03
  4.70000000D-03  4.39373493D-04  4.99996687D+00  2.84489518D+03 -1.43240560D-01  1.09369308D+02  2.95412124D+03
  4.80000000D-03  4.48721865D-04  4.99996544D+00  2.84489056D+03 -1.49400386D-01  1.09369256D+02  2.95411041D+03
  4.90000000D-03  4.58070237D-04  4.99996399D+00  2.84488584D+03 -1.55689861D-01  1.09369202D+02  2.95409935D+03
  5.00000000D-03  4.67418610D-04  4.99996250D+00  2.84488103D+03 -1.62108984D-01  1.09369147D+02  2.95408806D+03
  5.10000000D-03  4.76766982D-04  4.99996099D+00  2.84487611D+03 -1.68657753D-01  1.09369092D+02  2.95407655D+03
  5.20000000D-03  4.86115354D-04  4.99995944D+00  2.84487110D+03 -1.75336166D-01  1.09369035D+02  2.95406480D+03
  5.30000000D-03  4.95463726D-04  4.99995787D+00  2.84486600D+03 -1.82144221D-01  1.09368977D+02  2.95405283D+03
  5.40000000D-03  5.04812098D-04  4.99995626D+00  2.84486079D+03 -1.89081916D-01  1.09368917D+02  2.95404063D+03
  5.50000000D-03  5.14160471D-04  4.99995463D+00  2.84485549D+03 -1.96149248D-01  1.09368857D+02  2.95402820D+03
  5.60000000D-03  5.23508843D-04  4.99995296D+00  2.84485009D+03 -2.03346216D-01  1.09368796D+02  2.95401554D+03
  5.70000000D-03  5.32857215D-04  4.99995127D+00  2.84484460D+03 -2.10672817D-01  1.09368733D+02  2.95400266D+03
  5.80000000D-03  5.42205587D-04  4.99994954D+00  2.84483901D+03 -2.18129049D-01  1.09368670D+02  2.95398955D+03
  5.90000000D-03  5.51553959D-04  4.99994779D+00  2.84483332D+03 -2.25714910D-01  1.09368605D+02  2.95397621D+03
  6.00000000D-03  5.60902332D-04  4.99994600D+00  2.84482753D+03 -2.33430397D-01  1.09368540D+02  2.95396264D+03
  6.10000000D-03  5.70250704D-04  4.99994419D+00  2.84482165D+03 -2.41275509D-01  1.09368473D+02  2.95394884D+03
  6.20000000D-03  5.79599076D-04  4.99994234D+00  2.84481566D+03 -2.49250242D-01  1.09368405D+02  2.95393482D+03
  6.30000000D-03  5.88947448D-04  4.99994047D+00  2.84480959D+03 -2.57354594D-01  1.09368336D+02  2.95392057D+03
  6.40000000D-03  5.98295820D-04  4.99993856D+00  2.84480341D+03 -2.65588563D-01  1.09368265D+02  2.95390609D+03
  6.50000000D-03  6.07644193D-04  4.99993663D+00  2.84479714D+03 -2.73952147D-01  1.09368194D+02  2.95389138D+03
  6.60000000D-03  6.16992565D-04  4.99993466D+00  2.84479076D+03 -2.82445342D-01  1.09368122D+02  2.95387644D+03
  6.70000000D-03  6.26340937D-04  4.99993267D+00  2.84478430D+03 -2.91068146D-01  1.09368048D+02  2.95386128D+03
  6.80000000D-03  6.35689309D-04  4.99993064D+00  2.84477773D+03 -2.99820557D-01  1.09367974D+02  2.95384589D+03
  6.90000000D-03  6.45037681D-04  4.99992859D+00  2.84477107D+03 -3.08702572D-01  1.09367898D+02  2.95383027D+03
  7.00000000D-03  6.54386053D-04  4.99992650D+00  2.84476431D+03 -3.17714187D-01  1.09367821D+02  2.95381442D+03
  7.10000000D-03  6.63734426D-04  4.99992439D+00  2.84475745D+03 -3.26855401D-01  1.09367743D+02  2.95379834D+03
  7.20000000D-03  6.73082798D-04  4.99992224D+00  2.84475050D+03 -3.36126211D-01  1.09367664D+02  2.95378204D+03
  7.30000000D-03  6.82431170D-04  4.99992007D+00  2.84474345D+03 -3.45526613D-01  1.09367584D+02  2.95376551D+03
  7.40000000D-03  6.91779542D-04  4.99991786D+00  2.84473630D+03 -3.55056605D-01  1.09367503D+02  2.95374875D+03
  7.50000000D-03  7.01127914D-04  4.99991563D+00  2.84472905D+03 -3.64716185D-01  1.09367421D+02  2.95373176D+03
  7.60000000D-03  7.10476287D-04  4.99991336D+00  2.84472171D+03 -3.74505348D-01  1.09367337D+02  2.95371454D+03
  7.70000000D-03  7.19824659D-04  4.99991107D+00  2.84471427D+03 -3.84424092D-01  1.09367253D+02  2.95369710D+03
  7.80000000D-03  7.29173031D-04  4.99990874D+00  2.84470673D+03 -3.94472414D-01  1.09367167D+02  2.95367943D+03
  7.90000000D-03  7.38521403D-04  4.99990639D+00  2.84469910D+03 -4.04650310D-01  1.09367080D+02  2.95366153D+03
  8.00000000D-03  7.47869775D-04  4.99990400D+00  2.84469137D+03 -4.14957779D-01  1.09366992D+02  2.95364340D+03
  8.10000000D-03  7.57218148D-04  4.99990159D+00  2.84468354D+03 -4.25394816D-01  1.09366904D+02  2.95362505D+03
  8.20000000D-03  7.66566520D-04  4.99989914D+00  2.84467561D+03 -4.35961419D-01  1.09366813D+02  2.95360646D+03
  8.30000000D-03  7.75914892D-04  4.99989667D+00  2.84466759D+03 -4.46657584D-01  1.09366722D+02  2.95358765D+03
  8.40000000D-03  7.85263264D-04  4.99989416D+00  2.84465947D+03 -4.57483308D-01  1.09366630D+02  2.95356861D+03
  8.50000000D-03  7.94611636D-04  4.99989163D+00  2.84465125D+03 -4.68438587D-01  1.09366537D+02  2.95354935D+03
  8.60000000D-03  8.03960009D-04  4.99988906D+00  2.84464293D+03 -4.79523419D-01  1.09366442D+02  2.95352985D+03
  8.70000000D-03  8.13308381D-04  4.99988647D+00  2.84463452D+03 -4.90737800D-01  1.09366347D+02  2.95351013D+03
  8.80000000D-03  8.22656753D-04  4.99988384D+00  2.84462601D+03 -5.02081726D-01  1.09366250D+02  2.95349018D+03
  8.90000000D-03  8.32005125D-04  4.99988119D+00  2.84461741D+03 -5.13555194D-01  1.09366152D+02  2.95347000D+03
  9.00000000D-03  8.41353497D-04  4.99987850D+00  2.84460870D+03 -5.25158201D-01  1.09366053D+02  2.95344960D+03
  9.10000000D-03  8.50701870D-04  4.99987579D+00  2.84459990D+03 -5.36890742D-01  1.09365953D+02  2.95342896D+03
  9.20000000D-03  8.60050242D-04  4.99987305D+00  2.84459100D+03 -5.48752815D-01  1.09365852D+02  2.95340810D+03
  9.30000000D-03  8.69398614D-04  4.99987027D+00  2.84458201D+03 -5.60744416D-01  1.09365750D+02  2.95338701D+03
  9.40000000D-03  8.78746986D-04  4.99986747D+00  2.84457291D+03 -5.72865541D-01  1.09365647D+02  2.95336569D+03
  9.50000000D-03  8.88095358D-04  4.99986463D+00  2.84456372D+03 -5.85116186D-01  1.09365542D+02  2.95334415D+03
  9.60000000D-03  8.97443730D-04  4.99986177D+00  2.84455444D+03 -5.97496348D-01  1.09365437D+02  2.95332238D+03
  9.70000000D-03  9.06792103D-04  4.99985887D+00  2.84454505D+03 -6.10006022D-01  1.09365330D+02  2.95330038D+03
  9.80000000D-03  9.16140475D-04  4.99985595D+00  2.84453557D+03 -6.22645206D-01  1.09365222D+02  2.95327815D+03
  9.90000000D-03  9.25488847D-04  4.99985299D+00  2.84452599D+03 -6.35413895D-01  1.09365113D+02  2.95325569D+03
  1.00000000D-02  9.34837219D-04  4.99985001D+00  2.84451631D+03 -6.48312085D-01  1.09365003D+02  2.95323301D+03
  1.10000000D-02  1.02832094D-03  4.99981851D+00  2.84441421D+03 -7.84415668D-01  1.09363843D+02  2.95299364D+03
  1.20000000D-02  1.12180466D-03  4.99978401D+00  2.84430238D+03 -9.33464793D-01  1.09362573D+02  2.95273149D+03
  1.30000000D-02  1.21528839D-03  4.99974652D+00  2.84418084D+03 -1.09545490D+00  1.09361191D+02  2.95244658D+03
  1.40000000D-02  1.30877211D-03  4.99970603D+00  2.84404959D+03 -1.27038106D+00  1.09359700D+02  2.95213891D+03
  1.50000000D-02  1.40225583D-03  4.99966254D+00  2.84390862D+03 -1.45823790D+00  1.09358098D+02  2.95180848D+03
  1.60000000D-02  1.49573955D-03  4.99961605D+00  2.84375794D+03 -1.65901971D+00  1.09356385D+02  2.95145531D+03
  1.70000000D-02  1.58922327D-03  4.99956656D+00  2.84359755D+03 -1.87272034D+00  1.09354563D+02  2.95107940D+03
  1.80000000D-02  1.68270699D-03  4.99951408D+00  2.84342746D+03 -2.09933327D+00  1.09352629D+02  2.95068076D+03
  1.90000000D-02  1.77619072D-03  4.99945859D+00  2.84324767D+03 -2.33885158D+00  1.09350586D+02  2.95025940D+03
  2.00000000D-02  1.86967444D-03  4.99940011D+00  2.84305817D+03 -2.59126797D+00  1.09348432D+02  2.94981533D+03
  2.10000000D-02  1.96315816D-03  4.99933864D+00  2.84285898D+03 -2.85657471D+00  1.09346167D+02  2.94934857D+03
  2.20000000D-02  2.05664188D-03  4.99927417D+00  2.84265009D+03 -3.13476373D+00  1.09343793D+02  2.94885912D+03
  2.30000000D-02  2.15012560D-03  4.99920670D+00  2.84243151D+03 -3.42582652D+00  1.09341308D+02  2.94834699D+03
  2.40000000D-02  2.24360933D-03  4.99913624D+00  2.84220324D+03 -3.72975421D+00  1.09338712D+02  2.94781220D+03
  2.50000000D-02  2.33709305D-03  4.99906278D+00  2.84196529D+03 -4.04653752D+00  1.09336007D+02  2.94725476D+03
  2.60000000D-02  2.43057677D-03  4.99898633D+00  2.84171766D+03 -4.37616680D+00  1.09333191D+02  2.94667468D+03
  2.70000000D-02  2.52406049D-03  4.99890688D+00  2.84146035D+03 -4.71863199D+00  1.09330264D+02  2.94607198D+03
  2.80000000D-02  2.61754421D-03  4.99882444D+00  2.84119337D+03 -5.07392264D+00  1.09327228D+02  2.94544667D+03
  2.90000000D-02  2.71102794D-03  4.99873901D+00  2.84091672D+03 -5.44202793D+00  1.09324081D+02  2.94479877D+03
  3.00000000D-02  2.80451166D-03  4.99865058D+00  2.84063040D+03 -5.82293664D+00  1.09320825D+02  2.94412829D+03
  3.10000000D-02  2.89799538D-03  4.99855916D+00  2.84033443D+03 -6.21663716D+00  1.09317458D+02  2.94343525D+03
  3.20000000D-02  2.99147910D-03  4.99846475D+00  2.84002879D+03 -6.62311749D+00  1.09313980D+02  2.94271966D+03
  3.30000000D-02  3.08496282D-03  4.99836735D+00  2.83971351D+03 -7.04236526D+00  1.09310393D+02  2.94198154D+03
  3.40000000D-02  3.17844655D-03  4.99826696D+00  2.83938858D+03 -7.47436769D+00  1.09306696D+02  2.94122091D+03
  3.50000000D-02  3.27193027D-03  4.99816357D+00  2.83905401D+03 -7.91911163D+00  1.09302888D+02  2.94043778D+03
  3.60000000D-02  3.36541399D-03  4.99805720D+00  2.83870980D+03 -8.37658354D+00  1.09298971D+02  2.93963219D+03
  3.70000000D-02  3.45889771D-03  4.99794784D+00  2.83835596D+03 -8.84676951D+00  1.09294943D+02  2.93880414D+03
  3.80000000D-02  3.55238143D-03  4.99783549D+00  2.83799250D+03 -9.32965522D+00  1.09290806D+02  2.93795365D+03
  3.90000000D-02  3.64586516D-03  4.99772016D+00  2.83761941D+03 -9.82522599D+00  1.09286558D+02  2.93708074D+03
  4.00000000D-02  3.73934888D-03  4.99760183D+00  2.83723671D+03 -1.03334667D+01  1.09282201D+02  2.93618545D+03
  4.10000000D-02  3.83283260D-03  4.99748052D+00  2.83684440D+03 -1.08543620D+01  1.09277734D+02  2.93526777D+03
  4.20000000D-02  3.92631632D-03  4.99735623D+00  2.83644249D+03 -1.13878960D+01  1.09273156D+02  2.93432775D+03
  4.30000000D-02  4.01980004D-03  4.99722895D+00  2.83603098D+03 -1.19340525D+01  1.09268469D+02  2.93336540D+03
  4.40000000D-02  4.11328376D-03  4.99709868D+00  2.83560989D+03 -1.24928149D+01  1.09263672D+02  2.93238074D+03
  4.50000000D-02  4.20676749D-03  4.99696543D+00  2.83517920D+03 -1.30641663D+01  1.09258766D+02  2.93137380D+03
  4.60000000D-02  4.30025121D-03  4.99682920D+00  2.83473894D+03 -1.36480892D+01  1.09253749D+02  2.93034460D+03
  4.70000000D-02  4.39373493D-03  4.99668999D+00  2.83428911D+03 -1.42445660D+01  1.09248623D+02  2.92929317D+03
  4.80000000D-02  4.48721865D-03  4.99654780D+00  2.83382972D+03 -1.48535785D+01  1.09243387D+02  2.92821953D+03
  4.90000000D-02  4.58070237D-03  4.99640262D+00  2.83336077D+03 -1.54751084D+01  1.09238042D+02  2.92712370D+03
  5.00000000D-02  4.67418610D-03  4.99625447D+00  2.83288227D+03 -1.61091367D+01  1.09232587D+02  2.92600572D+03
  5.10000000D-02  4.76766982D-03  4.99610334D+00  2.83239422D+03 -1.67556443D+01  1.09227022D+02  2.92486560D+03
  5.20000000D-02  4.86115354D-03  4.99594923D+00  2.83189664D+03 -1.74146115D+01  1.09221348D+02  2.92370338D+03
  5.30000000D-02  4.95463726D-03  4.99579214D+00  2.83138953D+03 -1.80860185D+01  1.09215564D+02  2.92251908D+03
  5.40000000D-02  5.04812098D-03  4.99563208D+00  2.83087291D+03 -1.87698447D+01  1.09209671D+02  2.92131273D+03
  5.50000000D-02  5.14160471D-03  4.99546904D+00  2.83034677D+03 -1.94660697D+01  1.09203668D+02  2.92008437D+03
  5.60000000D-02  5.23508843D-03  4.99530303D+00  2.82981112D+03 -2.01746723D+01  1.09197557D+02  2.91883401D+03
  5.70000000D-02  5.32857215D-03  4.99513405D+00  2.82926598D+03 -2.08956310D+01  1.09191335D+02  2.91756169D+03
  5.80000000D-02  5.42205587D-03  4.99496209D+00  2.82871136D+03 -2.16289242D+01  1.09185005D+02  2.91626744D+03
  5.90000000D-02  5.51553959D-03  4.99478716D+00  2.82814725D+03 -2.23745295D+01  1.09178565D+02  2.91495129D+03
  6.00000000D-02  5.60902332D-03  4.99460926D+00  2.82757367D+03 -2.31324246D+01  1.09172016D+02  2.91361326D+03
  6.10000000D-02  5.70250704D-03  4.99442840D+00  2.82699063D+03 -2.39025864D+01  1.09165358D+02  2.91225340D+03
  6.20000000D-02  5.79599076D-03  4.99424456D+00  2.82639814D+03 -2.46849919D+01  1.09158590D+02  2.91087174D+03
  6.30000000D-02  5.88947448D-03  4.99405776D+00  2.82579620D+03 -2.54796173D+01  1.09151714D+02  2.90946830D+03
  6.40000000D-02  5.98295820D-03  4.99386799D+00  2.82518483D+03 -2.62864387D+01  1.09144728D+02  2.90804312D+03
  6.50000000D-02  6.07644193D-03  4.99367526D+00  2.82456403D+03 -2.71054318D+01  1.09137634D+02  2.90659623D+03
  6.60000000D-02  6.16992565D-03  4.99347956D+00  2.82393381D+03 -2.79365718D+01  1.09130431D+02  2.90512767D+03
  6.70000000D-02  6.26340937D-03  4.99328090D+00  2.82329418D+03 -2.87798339D+01  1.09123118D+02  2.90363747D+03
  6.80000000D-02  6.35689309D-03  4.99307928D+00  2.82264516D+03 -2.96351925D+01  1.09115697D+02  2.90212567D+03
  6.90000000D-02  6.45037681D-03  4.99287469D+00  2.82198675D+03 -3.05026220D+01  1.09108167D+02  2.90059230D+03
  7.00000000D-02  6.54386053D-03  4.99266715D+00  2.82131897D+03 -3.13820963D+01  1.09100529D+02  2.89903740D+03
  7.10000000D-02  6.63734426D-03  4.99245665D+00  2.82064181D+03 -3.22735889D+01  1.09092781D+02  2.89746100D+03
  7.20000000D-02  6.73082798D-03  4.99224319D+00  2.81995530D+03 -3.31770730D+01  1.09084925D+02  2.89586315D+03
  7.30000000D-02  6.82431170D-03  4.99202678D+00  2.81925943D+03 -3.40925215D+01  1.09076961D+02  2.89424387D+03
  7.40000000D-02  6.91779542D-03  4.99180741D+00  2.81855424D+03 -3.50199070D+01  1.09068888D+02  2.89260322D+03
  7.50000000D-02  7.01127914D-03  4.99158509D+00  2.81783971D+03 -3.59592016D+01  1.09060706D+02  2.89094122D+03
  7.60000000D-02  7.10476287D-03  4.99135982D+00  2.81711587D+03 -3.69103771D+01  1.09052417D+02  2.88925791D+03
  7.70000000D-02  7.19824659D-03  4.99113159D+00  2.81638273D+03 -3.78734050D+01  1.09044018D+02  2.88755334D+03
  7.80000000D-02  7.29173031D-03  4.99090042D+00  2.81564029D+03 -3.88482565D+01  1.09035512D+02  2.88582754D+03
  7.90000000D-02  7.38521403D-03  4.99066630D+00  2.81488857D+03 -3.98349024D+01  1.09026897D+02  2.88408056D+03
  8.00000000D-02  7.47869775D-03  4.99042923D+00  2.81412757D+03 -4.08333132D+01  1.09018174D+02  2.88231244D+03
  8.10000000D-02  7.57218148D-03  4.99018922D+00  2.81335732D+03 -4.18434589D+01  1.09009343D+02  2.88052321D+03
  8.20000000D-02  7.66566520D-03  4.98994626D+00  2.81257782D+03 -4.28653096D+01  1.09000403D+02  2.87871291D+03
  8.30000000D-02  7.75914892D-03  4.98970036D+00  2.81178908D+03 -4.38988345D+01  1.08991356D+02  2.87688160D+03
  8.40000000D-02  7.85263264D-03  4.98945152D+00  2.81099112D+03 -4.49440028D+01  1.08982201D+02  2.87502932D+03
  8.50000000D-02  7.94611636D-03  4.98919974D+00  2.81018394D+03 -4.60007834D+01  1.08972938D+02  2.87315610D+03
  8.60000000D-02  8.03960009D-03  4.98894502D+00  2.80936757D+03 -4.70691447D+01  1.08963567D+02  2.87126199D+03
  8.70000000D-02  8.13308381D-03  4.98868736D+00  2.80854200D+03 -4.81490549D+01  1.08954088D+02  2.86934703D+03
  8.80000000D-02  8.22656753D-03  4.98842676D+00  2.80770726D+03 -4.92404819D+01  1.08944502D+02  2.86741128D+03
  8.90000000D-02  8.32005125D-03  4.98816324D+00  2.80686335D+03 -5.03433931D+01  1.08934808D+02  2.86545477D+03
  9.00000000D-02  8.41353497D-03  4.98789678D+00  2.80601029D+03 -5.14577557D+01  1.08925006D+02  2.86347755D+03
  9.10000000D-02  8.50701870D-03  4.98762739D+00  2.80514810D+03 -5.25835366D+01  1.08915097D+02  2.86147966D+03
  9.20000000D-02  8.60050242D-03  4.98735506D+00  2.80427678D+03 -5.37207023D+01  1.08905081D+02  2.85946115D+03
  9.30000000D-02  8.69398614D-03  4.98707982D+00  2.80339634D+03 -5.48692191D+01  1.08894957D+02  2.85742208D+03
  9.40000000D-02  8.78746986D-03  4.98680164D+00  2.80250681D+03 -5.60290529D+01  1.08884726D+02  2.85536248D+03
  9.50000000D-02  8.88095358D-03  4.98652054D+00  2.80160818D+03 -5.72001693D+01  1.08874387D+02  2.85328240D+03
  9.60000000D-02  8.97443730D-03  4.98623651D+00  2.80070049D+03 -5.83825336D+01  1.08863942D+02  2.85118190D+03
  9.70000000D-02  9.06792103D-03  4.98594957D+00  2.79978373D+03 -5.95761108D+01  1.08853389D+02  2.84906101D+03
  9.80000000D-02  9.16140475D-03  4.98565970D+00  2.79885793D+03 -6.07808654D+01  1.08842729D+02  2.84691980D+03
  9.90000000D-02  9.25488847D-03  4.98536692D+00  2.79792310D+03 -6.19967620D+01  1.08831962D+02  2.84475830D+03
  1.00000000D-01  9.34837219D-03  4.98507122D+00  2.79697925D+03 -6.32237646D+01  1.08821089D+02  2.84257657D+03
  1.10000000D-01  1.02832094D-02  4.98195414D+00  2.78704785D+03 -7.60964970D+01  1.08706490D+02  2.81965784D+03
  1.20000000D-01  1.12180466D-02  4.97854729D+00  2.77623075D+03 -9.00380969D+01  1.08581287D+02  2.79477394D+03
  1.30000000D-01  1.21528839D-02  4.97485258D+00  2.76454380D+03 -1.05007878D+02  1.08445562D+02  2.76798149D+03
  1.40000000D-01  1.30877211D-02  4.97087205D+00  2.75200401D+03 -1.20962519D+02  1.08299404D+02  2.73934090D+03
  1.50000000D-01  1.40225583D-02  4.96660791D+00  2.73862947D+03 -1.37856267D+02  1.08142909D+02  2.70891611D+03
  1.60000000D-01  1.49573955D-02  4.96206249D+00  2.72443930D+03 -1.55641155D+02  1.07976178D+02  2.67677432D+03
  1.70000000D-01  1.58922327D-02  4.95723829D+00  2.70945361D+03 -1.74267218D+02  1.07799321D+02  2.64298571D+03
  1.80000000D-01  1.68270699D-02  4.95213792D+00  2.69369341D+03 -1.93682721D+02  1.07612449D+02  2.60762314D+03
  1.90000000D-01  1.77619072D-02  4.94676412D+00  2.67718058D+03 -2.13834389D+02  1.07415683D+02  2.57076188D+03
  2.00000000D-01  1.86967444D-02  4.94111979D+00  2.65993777D+03 -2.34667642D+02  1.07209147D+02  2.53247927D+03
  2.10000000D-01  1.96315816D-02  4.93520791D+00  2.64198834D+03 -2.56126825D+02  1.06992971D+02  2.49285449D+03
  2.20000000D-01  2.05664188D-02  4.92903162D+00  2.62335633D+03 -2.78155443D+02  1.06767290D+02  2.45196818D+03
  2.30000000D-01  2.15012560D-02  4.92259413D+00  2.60406635D+03 -3.00696395D+02  1.06532244D+02  2.40990219D+03
  2.40000000D-01  2.24360933D-02  4.91589878D+00  2.58414352D+03 -3.23692198D+02  1.06287975D+02  2.36673929D+03
  2.50000000D-01  2.33709305D-02  4.90894903D+00  2.56361341D+03 -3.47085212D+02  1.06034634D+02  2.32256284D+03
  2.60000000D-01  2.43057677D-02  4.90174841D+00  2.54250200D+03 -3.70817861D+02  1.05772372D+02  2.27745651D+03
  2.70000000D-01  2.52406049D-02  4.89430055D+00  2.52083554D+03 -3.94832838D+02  1.05501345D+02  2.23150405D+03
  2.80000000D-01  2.61754421D-02  4.88660917D+00  2.49864056D+03 -4.19073315D+02  1.05221714D+02  2.18478896D+03
  2.90000000D-01  2.71102794D-02  4.87867808D+00  2.47594375D+03 -4.43483131D+02  1.04933640D+02  2.13739426D+03
  3.00000000D-01  2.80451166D-02  4.87051116D+00  2.45277195D+03 -4.68006983D+02  1.04637292D+02  2.08940226D+03
  3.10000000D-01  2.89799538D-02  4.86211235D+00  2.42915202D+03 -4.92590594D+02  1.04332837D+02  2.04089426D+03
  3.20000000D-01  2.99147910D-02  4.85348568D+00  2.40511084D+03 -5.17180881D+02  1.04020447D+02  1.99195041D+03
  3.30000000D-01  3.08496282D-02  4.84463522D+00  2.38067523D+03 -5.41726105D+02  1.03700296D+02  1.94264942D+03
  3.40000000D-01  3.17844655D-02  4.83556511D+00  2.35587189D+03 -5.66176010D+02  1.03372560D+02  1.89306844D+03
  3.50000000D-01  3.27193027D-02  4.82627953D+00  2.33072733D+03 -5.90481955D+02  1.03037417D+02  1.84328280D+03
  3.60000000D-01  3.36541399D-02  4.81678272D+00  2.30526788D+03 -6.14597022D+02  1.02695047D+02  1.79336590D+03
  3.70000000D-01  3.45889771D-02  4.80707895D+00  2.27951954D+03 -6.38476128D+02  1.02345631D+02  1.74338905D+03
  3.80000000D-01  3.55238143D-02  4.79717252D+00  2.25350805D+03 -6.62076106D+02  1.01989350D+02  1.69342130D+03
  3.90000000D-01  3.64586516D-02  4.78706777D+00  2.22725876D+03 -6.85355791D+02  1.01626389D+02  1.64352936D+03
  4.00000000D-01  3.73934888D-02  4.77676907D+00  2.20079663D+03 -7.08276082D+02  1.01256930D+02  1.59377747D+03
  4.10000000D-01  3.83283260D-02  4.76628080D+00  2.17414615D+03 -7.30799996D+02  1.00881159D+02  1.54422732D+03
  4.20000000D-01  3.92631632D-02  4.75560735D+00  2.14733139D+03 -7.52892709D+02  1.00499259D+02  1.49493794D+03
  4.30000000D-01  4.01980004D-02  4.74475315D+00  2.12037586D+03 -7.74521592D+02  1.00111417D+02  1.44596568D+03
  4.40000000D-01  4.11328376D-02  4.73372261D+00  2.09330257D+03 -7.95656223D+02  9.97178163D+01  1.39736416D+03
  4.50000000D-01  4.20676749D-02  4.72252015D+00  2.06613395D+03 -8.16268405D+02  9.93186418D+01  1.34918419D+03
  4.60000000D-01  4.30025121D-02  4.71115021D+00  2.03889186D+03 -8.36332158D+02  9.89140776D+01  1.30147378D+03
  4.70000000D-01  4.39373493D-02  4.69961718D+00  2.01159753D+03 -8.55823714D+02  9.85043071D+01  1.25427812D+03
  4.80000000D-01  4.48721865D-02  4.68792549D+00  1.98427158D+03 -8.74721498D+02  9.80895130D+01  1.20763960D+03
  4.90000000D-01  4.58070237D-02  4.67607952D+00  1.95693399D+03 -8.93006100D+02  9.76698770D+01  1.16159776D+03
  5.00000000D-01  4.67418610D-02  4.66408366D+00  1.92960407D+03 -9.10660240D+02  9.72455799D+01  1.11618941D+03
  5.10000000D-01  4.76766982D-02  4.65194227D+00  1.90230048D+03 -9.27668730D+02  9.68168008D+01  1.07144855D+03
  5.20000000D-01  4.86115354D-02  4.63965968D+00  1.87504120D+03 -9.44018425D+02  9.63837178D+01  1.02740649D+03
  5.30000000D-01  4.95463726D-02  4.62724020D+00  1.84784353D+03 -9.59698169D+02  9.59465073D+01  9.84091868D+02
  5.40000000D-01  5.04812098D-02  4.61468812D+00  1.82072409D+03 -9.74698736D+02  9.55053442D+01  9.41530694D+02
  5.50000000D-01  5.14160471D-02  4.60200767D+00  1.79369880D+03 -9.89012770D+02  9.50604013D+01  8.99746427D+02
  5.60000000D-01  5.23508843D-02  4.58920309D+00  1.76678290D+03 -1.00263472D+03  9.46118498D+01  8.58760033D+02
  5.70000000D-01  5.32857215D-02  4.57627854D+00  1.73999096D+03 -1.01556076D+03  9.41598589D+01  8.18590062D+02
  5.80000000D-01  5.42205587D-02  4.56323816D+00  1.71333685D+03 -1.02778873D+03  9.37045955D+01  7.79252717D+02
  5.90000000D-01  5.51553959D-02  4.55008605D+00  1.68683376D+03 -1.03931805D+03  9.32462246D+01  7.40761940D+02
  6.00000000D-01  5.60902332D-02  4.53682626D+00  1.66049423D+03 -1.05014965D+03  9.27849086D+01  7.03129490D+02
  6.10000000D-01  5.70250704D-02  4.52346280D+00  1.63433012D+03 -1.06028590D+03  9.23208078D+01  6.66365034D+02
  6.20000000D-01  5.79599076D-02  4.50999961D+00  1.60835265D+03 -1.06973050D+03  9.18540800D+01  6.30476230D+02
  6.30000000D-01  5.88947448D-02  4.49644062D+00  1.58257239D+03 -1.07848845D+03  9.13848805D+01  5.95468816D+02
  6.40000000D-01  5.98295820D-02  4.48278967D+00  1.55699927D+03 -1.08656593D+03  9.09133622D+01  5.61346704D+02
  6.50000000D-01  6.07644193D-02  4.46905058D+00  1.53164262D+03 -1.09397022D+03  9.04396751D+01  5.28112069D+02
  6.60000000D-01  6.16992565D-02  4.45522708D+00  1.50651114D+03 -1.10070967D+03  8.99639669D+01  4.95765438D+02
  6.70000000D-01  6.26340937D-02  4.44132288D+00  1.48161297D+03 -1.10679357D+03  8.94863823D+01  4.64305783D+02
  6.80000000D-01  6.35689309D-02  4.42734161D+00  1.45695564D+03 -1.11223209D+03  8.90070635D+01  4.33730610D+02
  6.90000000D-01  6.45037681D-02  4.41328686D+00  1.43254614D+03 -1.11703624D+03  8.85261498D+01  4.04036046D+02
  7.00000000D-01  6.54386053D-02  4.39916214D+00  1.40839090D+03 -1.12121775D+03  8.80437778D+01  3.75216932D+02
  7.10000000D-01  6.63734426D-02  4.38497093D+00  1.38449583D+03 -1.12478901D+03  8.75600813D+01  3.47266903D+02
  7.20000000D-01  6.73082798D-02  4.37071662D+00  1.36086632D+03 -1.12776303D+03  8.70751912D+01  3.20178476D+02
  7.30000000D-01  6.82431170D-02  4.35640256D+00  1.33750726D+03 -1.13015336D+03  8.65892356D+01  2.93943134D+02
  7.40000000D-01  6.91779542D-02  4.34203204D+00  1.31442305D+03 -1.13197399D+03  8.61023399D+01  2.68551398D+02
  7.50000000D-01  7.01127914D-02  4.32760827D+00  1.29161766D+03 -1.13323937D+03  8.56146263D+01  2.43992917D+02
  7.60000000D-01  7.10476287D-02  4.31313441D+00  1.26909457D+03 -1.13396426D+03  8.51262145D+01  2.20256531D+02
  7.70000000D-01  7.19824659D-02  4.29861358D+00  1.24685687D+03 -1.13416373D+03  8.46372212D+01  1.97330352D+02
  7.80000000D-01  7.29173031D-02  4.28404880D+00  1.22490719D+03 -1.13385312D+03  8.41477602D+01  1.75201833D+02
  7.90000000D-01  7.38521403D-02  4.26944305D+00  1.20324782D+03 -1.13304793D+03  8.36579427D+01  1.53857830D+02
