SOURCE_ID	ra	ra_error	dec	dec_error	parallax	parallax_error	pmra	pmra_error	pmdec	pmdec_error	radial_velocity	radial_velocity_error	bp_rp	phot_g_mean_mag	phot_bp_mean_mag	phot_rp_mean_mag	teff_gspphot	pmra_pmdec_corr
6045464063125512576	245.8436124177327	0.14518265426158905	-26.58224270852692	0.08512899279594421	0.5399481018528713	0.15833744406700134	-11.902731418901208	0.19523775577545166	-19.043775777903676	0.1394163817167282			1.4603500366210938	18.254335403442383	18.928770065307617	17.468420028686523	4890.107421875	-0.22928977012634277
6045464131834696704	245.83571796579054	0.2799612879753113	-26.58065191192866	0.14452040195465088	0.5324055630738416	0.33139556646347046	-12.707694997015885	0.3653453588485718	-19.77830847854977	0.2658407688140869				18.925514221191406				-0.45199739933013916
6045464131834726016	245.8337941680077	0.11198495328426361	-26.580588324390895	0.06560344249010086	0.5344810095350537	0.11950074136257172	-12.538309373661155	0.15384700894355774	-18.459292744921232	0.11117592453956604			1.3397998809814453	17.737777709960938	18.31801414489746	16.978214263916016	5562.484375	-0.36117732524871826
6045464166194228224	245.85753991989728	0.43656229972839355	-26.57668755398529	0.26764440536499023	0.5468835497124119	0.4640071392059326	-11.340843592570991	0.6266236901283264	-19.688115894201445	0.4565821886062622			1.6286811828613281	19.7559871673584	20.369375228881836	18.740694046020508		-0.3171232044696808
6045464166204727552	245.85574888061566	0.08540047705173492	-26.57470716517829	0.050638165324926376	0.541292991009078	0.09128553420305252	-12.233563639825096	0.1164771243929863	-19.564696521166084	0.0843624621629715			1.3099422454833984	17.424610137939453	18.00912857055664	16.699186325073242	5250.939453125	-0.23236171901226044
6045464196259425536	245.8717326660671	0.15630695223808289	-26.566808066654062	0.13481323421001434	0.5429830681526115	0.1018172949552536	-12.050216544820525	0.29978710412979126	-18.447513739648794	0.2979327440261841			1.3435392379760742	16.80057716369629	16.56287956237793	15.219340324401855		-0.9333740472793579
6045464200555585920	245.87014433153377	0.4821302890777588	-26.5674904850601	0.25995320081710815	0.5331355362202724	0.5229273438453674	-11.500342210761232	0.7472745776176453	-18.663429379814584	0.4520743787288666				19.726398468017578				0.11320921778678894
6045464230614953600	245.83875051349898	0.39534589648246765	-26.5623415044994	0.21381355822086334	0.5470825813960698	0.4550294578075409	-13.249567593118474	0.5392062664031982	-19.91483982461331	0.34386950731277466			1.237396240234375	19.32311248779297	19.565526962280273	18.3281307220459		-0.25218695402145386
6045464234913905152	245.84145501302146	0.16697657108306885	-26.577578498993518	0.09937314689159393	0.5323442969598426	0.17804035544395447	-12.638923931213068	0.2512069642543793	-19.161566681745555	0.18353599309921265			1.4804134368896484	18.451202392578125	19.118135452270508	17.63772201538086	4165.68896484375	-0.4039231538772583
6045464234924277376	245.84014829635333	0.045199476182460785	-26.566002932058264	0.026858283206820488	0.5393615159462548	0.04839688166975975	-12.113741275706708	0.0641421228647232	-19.36467459149837	0.04711179807782173			1.328904151916504	16.172264099121094	16.743497848510742	15.414593696594238	7168.2314453125	-0.3566785454750061
6045464264974921472	245.85313323883966	0.05621527507901192	-26.553418344111645	0.03269283100962639	0.5428842638678971	0.058025162667036057	-13.01300738296823	0.06732691824436188	-19.11620217258595	0.05098353326320648			1.2686891555786133	16.388574600219727	16.93691635131836	15.668227195739746	7072.30859375	-0.28791776299476624
6045464269284284288	245.85333096429636	0.05082989111542702	-26.559987899964774	0.031420134007930756	0.5354603363311478	0.05397089570760727	-12.578499659381645	0.07170805335044861	-18.180885699042594	0.054774507880210876			1.2850255966186523	16.39133071899414	16.93903350830078	15.654007911682129	6348.38623046875	-0.3949115574359894
6045464303633777536	245.80587066102143	0.07770469784736633	-26.581796402066733	0.04394378140568733	0.5369290767718014	0.08287134766578674	-13.464116010795484	0.11114051938056946	-18.589058072965464	0.07555762678384781			1.3006153106689453	17.189783096313477	17.756628036499023	16.456012725830078	5666.84326171875	-0.2072400450706482
6045464303643760128	245.80595716910818	0.05561479181051254	-26.585402637298454	0.03256336227059364	0.534456005956003	0.05526223033666611	-13.317614782797301	0.08346258848905563	-19.032251900698373	0.05842673406004906			1.353933334350586	16.35311508178711	16.88582420349121	15.531890869140625	6019.49560546875	-0.3793164789676666
6045464303643769600	245.8045239087833	0.039528921246528625	-26.584153347745815	0.02396681159734726	0.5392881498836609	0.04158268868923187	-12.421253657564268	0.05939793586730957	-19.171753406123383	0.04591502621769905			1.6478118896484375	15.668814659118652	16.257179260253906	14.609367370605469	5371.21435546875	-0.5433079600334167
6045464303643801984	245.80591715886712	0.045002251863479614	-26.576578440227173	0.027281949296593666	0.5369790062881807	0.048778802156448364	-12.686456121681537	0.06348104774951935	-18.82009927788314	0.04609389975667			1.2977476119995117	16.247638702392578	16.80006980895996	15.50232219696045	5758.52978515625	-0.2790367305278778
6045464333692642176	245.82489564297916	0.12689341604709625	-26.57261086761648	0.07562229782342911	0.5416880230694798	0.13661538064479828	-12.6798265595106	0.1859464794397354	-19.45681063417155	0.13792751729488373			1.3667240142822266	17.916399002075195	18.526456832885742	17.159732818603516	4960.4423828125	-0.4591594636440277
6045464338003548544	245.81626948533386	0.04249982535839081	-26.568519952265834	0.025397026911377907	0.5361764034602541	0.04619976878166199	-12.802828813518653	0.06014194339513779	-18.79377828836874	0.04371155425906181			1.307429313659668	16.109298706054688	16.682315826416016	15.374886512756348	12623.203125	-0.3205225169658661
6045464338003555328	245.81273601975656	0.1064068004488945	-26.569523328785255	0.05905444547533989	0.5416975972642714	0.11716508120298386	-12.060531411930441	0.14400909841060638	-19.296984859230907	0.09962119907140732			1.343048095703125	17.692365646362305	18.29996109008789	16.956912994384766	5531.15673828125	-0.17427968978881836
6045464372353504512	245.79905905957597	0.23150503635406494	-26.575241436643676	0.13427145779132843	0.5454337371742817	0.2500283420085907	-11.939647092277923	0.32815098762512207	-18.90930991123015	0.2281375676393509			1.6469612121582031	19.035232543945312	19.86016082763672	18.213199615478516		-0.19207057356834412
